"filepath","location","filesize_in_Gb","readme","giab_id","biosample","trio","dna_id","failed_filters","passed_filters","snps","mnps","insertions","deletions","indels","same_as_reference","phased_genotypes","snp transitions/transversions","hethom_ratio","insertion/deletion ratio","indel/snp+mnp ratio","breakends","symbolic svs","symbolic sv het/hom ratio","missing genotype","no genotypes","partial genotype","md5key"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass","c7a6fbd45e7db3640be32bef63a01f03/trio2.Assemblytics_structural_variants.sorted_refalt_head.vcf.gz","0.01","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","29075","29075",,,,,,,,,,,,,,,,,"c7a6fbd45e7db3640be32bef63a01f03"
"/giab/ftp/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_09302016/NA24143_GRCh38","a5a313f9c6f8d24c3769095669e2eb99/NA24143_GRCh38_phased_variants.vcf.gz","1.26","/giab/ftp/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_09302016/README","Not Available","Not Available","Not Available","Not Available","1010631","4778438","3989659","0","368901","413887","5837",,"1.59 (2933053/1845231)","1.61 (2463595/1526064)","- (0/0)",,,"154",,,,,,"a5a313f9c6f8d24c3769095669e2eb99"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/hs37d5","aefc130d2223bda8915a35dc8c2c5308/HG2_IFid_mega_0318.l100c500.vcf.gz","0.01","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/README","Not Available","Not Available","Not Available","Not Available","0","23326","0","0","6807","9332","7187","0","0","4507","7690","- (572/0)","0.73 (6807/9332)","0","18812","- (1642/0)",,,,"aefc130d2223bda8915a35dc8c2c5308"
"/giab/ftp/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh37","0ff11967d6117ca8d42e6a899a785f43/NA24631_LongRanger_snpindel.vcf.gz","1.13","/giab/ftp/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh37/README,/giab/ftp/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh37/README.txt","Not Available","Not Available","Not Available","Not Available","1206206","4604971","3807529","0","383427","405831","8184",,"1.27 (2575706/2029265)","1.27 (2132965/1674564)","- (0/0)",,,"0",,,,,,"0ff11967d6117ca8d42e6a899a785f43"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG003_pass","98e4ebd7be637e463282ed5b03e2e6d3/all_reads.fa.giab_h003.ngmlr-0.2.1.mapped.merged.bam.sniffles1kb_auto_noalts.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","14517","0","0","0","0","0",,"- (0/0)","- (0/0)",,,,"0","14517",,,,,"98e4ebd7be637e463282ed5b03e2e6d3"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/hs37d5","eea7ce7665944dff9466996cb688964f/HG2_NGha_DIS_0916.l100c500.no_ns.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/README","Not Available","Not Available","Not Available","Not Available","0","2237","0","0","839","1074","324","0","0","808","1056","- (28/0)","0.78 (839/1074)","0","2160","- (18/0)",,,,"eea7ce7665944dff9466996cb688964f"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG004_pass","479a435792553a17b79e9e1d8e70306d/HG004.commonlaw.deletions.bilkentuniv.082815_withID_gt19bp.sort.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","830","830",,,,,,,,,,,,,,,,,"479a435792553a17b79e9e1d8e70306d"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/10x_ifiddes_ambarrio-GIAB_0.6","953caad5f655f55afeb833e873740088/fp_del_TR.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","41","0","0","0","41","0",,"0.95 (20/21)","- (0/0)","- (0/0)",,,"0",,,,,,"953caad5f655f55afeb833e873740088"
"/giab/ftp/data/NA12878/10Xgenomics_ChromiumGenome_LongRanger2.1_09302016/NA12878_GRCh38","a9e93d4c5cd04feb855a8a6d7c2a5852/NA12878_GRCh38_phased_variants.vcf.gz","1.53","/giab/ftp/data/NA12878/10Xgenomics_ChromiumGenome_LongRanger2.1_09302016/README","Not Available","Not Available","Not Available","Not Available","810176","4739326","3946342","0","376158","410640","6026",,"1.55 (2879780/1859386)","1.56 (2401887/1544455)","- (0/0)",,,"160",,,,,,"a9e93d4c5cd04feb855a8a6d7c2a5852"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/hs37d5","a6aa66cfc6c6650eba88d35c691af450/HG2_10X_PBhap2_1117.l100c500.no_ns.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","9988","0","0","4799","3380","1809","0","0","4793","3374","- (4/0)","1.42 (4799/3380)","0","9972","- (6/0)",,,,"a6aa66cfc6c6650eba88d35c691af450"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG004_pass","d1bfa3d6cf84dc46a4e1e5762c38546a/HG4_Dovetail_MHAP.l100c500.no_ns_refalt_head.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","7084","0","0","3216","2829","1039","0","0","315","1837","- (152/0)","1.14 (3216/2829)","0","3039","- (992/0)",,,,"d1bfa3d6cf84dc46a4e1e5762c38546a"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/GRCh38","483999fae7a2d4b8933f9ad42ff15c5d/HG2_Dove_MHAP_0417.l100c500.vcf.gz","0.01","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","12682","0","0","5854","4562","2266","0","0","5346","4147","- (311/0)","1.28 (5854/4562)","0","11448","- (415/0)",,,,"483999fae7a2d4b8933f9ad42ff15c5d"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass","53e2a5ccc3e20c3a88e24f4e142deff1/HG002_ALLCHROM_hs37d5_novoalign_Ilmn150bp300X_FB_min20bp_refalt_head.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","23698","11","89","14417","5744","3437",,"0.57 (4/7)","43.50 (87/2)","9.46 (13039/1378)",,,"0",,,,,,"53e2a5ccc3e20c3a88e24f4e142deff1"
"/giab/ftp/data/NA12878/analysis/IonTorrent_TVC_06302015","eff8dac9f4865c9230712752d6c2659b/TSVC_variants_defaultlowsetting.vcf","0.02","/giab/ftp/data/NA12878/analysis/IonTorrent_TVC_06302015/README.IonTorrent_TVC_06302015","Not Available","Not Available","Not Available","Not Available","0","37626","35974","301","610","737","4",,"1.63 (22313/13661)","2.10 (204/97)","1.08 (317/293)",,,"0",,,,,,"eff8dac9f4865c9230712752d6c2659b"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017","66b7cbc17abaf80999d335b4e6753175/HG4_abyss_bionano.l100c500.no_ns.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017/README","Not Available","Not Available","Not Available","Not Available","0","12240","0","0","7785","3476","979","0","0","7781","3475","- (0/0)","2.24 (7785/3476)","0","12235","- (1/0)",,,,"66b7cbc17abaf80999d335b4e6753175"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/SpiralBGA_v0.6_TruvariBench/sequence_comparison","b3adef8343dcc05c4199c2236e952cfb/fn_del_TR.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/SpiralBGA_v0.6_TruvariBench/README.txt","Not Available","Not Available","Not Available","Not Available","0","769","0","0","0","731","38",,"- (0/0)","- (0/0)","- (0/0)",,,"0",,,,,,"b3adef8343dcc05c4199c2236e952cfb"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/hs37d5","7dace617b9a84f00ac2113b34dc6619a/HG2_NGha_DIS_0916.l100c500.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","2361","0","0","839","1094","428","0","0","808","1076","- (28/0)","0.77 (839/1094)","0","2284","- (18/0)",,,,"7dace617b9a84f00ac2113b34dc6619a"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass","427245cc5a75c68017b3dc7c92590de5/Parliament.HG002.assemblyonly_withID_gt19bp.sort.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","3868","0","0","0","0","0","5","- (0/0)","0.61 (1461/2402)","- (0/0)",,,"3863","0","- (0/0)",,,,"427245cc5a75c68017b3dc7c92590de5"
"/giab/ftp/data/AshkenazimTrio/analysis/BINA_Roche_MetaSV_10142016/HG002","1c51e40b1509ad8879a00785c23f8e3b/variants.vcf.gz","0.02","/giab/ftp/data/AshkenazimTrio/analysis/BINA_Roche_MetaSV_10142016/README_MetaSV","Not Available","Not Available","Not Available","Not Available","79105","7552","0","231","1909","3804","0",,"2.54 (5421/2131)","- (0/0)","13.44 (215/16)",,,"1608","0",,,,,"1c51e40b1509ad8879a00785c23f8e3b"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/hs37d5","ee2cb29e134292a24c8f351c19b323a5/HG2_IFid_pseu2.2_0118.l100c500.no_ns.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/README","Not Available","Not Available","Not Available","Not Available","0","11878","0","0","2482","7825","1571","0","0","2453","7773","- (20/0)","0.32 (2482/7825)","0","11777","- (52/0)",,,,"ee2cb29e134292a24c8f351c19b323a5"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG003_pass","5251789b1424702cd5f5288c7c1e29a5/HG003.hs37d5.60x.union_170414_refalt_head.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","13156","0","0","5132","7960","64",,"- (0/0)","- (0/0)","1.43 (3017/2115)",,,"0",,,,,,"5251789b1424702cd5f5288c7c1e29a5"
"/giab/ftp/data/NA12878/analysis/RTG_Illumina_Segregation_Phasing_05122016","f9e0e33beb13394092eedb341957081c/sp_v37.7.0.annotated.vcf.gz","3.22","/giab/ftp/data/NA12878/analysis/RTG_Illumina_Segregation_Phasing_05122016/README.txt","Not Available","Not Available","Not Available","Not Available","905305","5605379","1320127",,"3474334","34849","277323","1441969","5431","96.8% (5427946/5605379)","94286","1.52 (2048147/1350809)","1.59 (20976/13163)","282527","94377","1.56 (2478452/1590672)",,,,"f9e0e33beb13394092eedb341957081c"
"submissions/ADF1EDBC-1463-482D-808E-C7EBED5C1161--WUSTL_Variant_Calls/HG002/calls/","9a25e5c5a41d07fe075fee808dca5f19/HG002.hifiasm_pat.deepvariant.vcf","0.49","Not available in parent or current directory","HG002","SAMN03283347","ASHKENAZI_JEWISH","NA24385","2570965","3184008","2580027","0","289370","311869","2704",,"1933.05 (2578693/1334)","- (0/0)","41.62 (282581/6789)",,,"38",,,,,,"9a25e5c5a41d07fe075fee808dca5f19"
"submissions/ADF1EDBC-1463-482D-808E-C7EBED5C1161--WUSTL_Variant_Calls/HG005/calls/","099d788636368e10df69fe4654c76db1/HG005.CHM13.svim.vcf","0.16","Not available in parent or current directory","HG005","SAMN03283350","HAN_CHINESE","NA24631","5830","194947","0","0","0","0","0","164637","- (0/0)","2.04 (20347/9963)","- (0/0)",,,"30310","0","- (0/0)",,,,"099d788636368e10df69fe4654c76db1"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG004_pass","fa8db79815d36476aa3c28dc8f201e27/HG4_DISCOVAR250bp.min500.l100c500.no_ns_refalt_head.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","860","0","0","303","450","107","0","0","180","391","- (4/0)","0.67 (303/450)","0","674","- (59/0)",,,,"fa8db79815d36476aa3c28dc8f201e27"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass","084e09d71633f0e1d47caea797e36c32/son_hap_refsplit20160129_1kb.bionano_decomposed_norm.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","0",,,,,,,,,,,,,,,,,,"084e09d71633f0e1d47caea797e36c32"
"/giab/ftp/data/AshkenazimTrio/analysis/RTG_RTGJointTrio_08122019/GRCh38","118c6bc231928d86b67f9ee2b56c374e/family.merged.avr_0.1.vcf.gz","1.29","/giab/ftp/data/AshkenazimTrio/analysis/RTG_RTGJointTrio_08122019/GRCh38/README.md","Not Available","Not Available","Not Available","Not Available","803844","6211745","1569360",,"3813542","46969","377510","1551005","115864","90934","1314","1.68 (229439/136502)","1.67 (232526/139067)","383248","39471","1.27 (25499/20156)",,,,"118c6bc231928d86b67f9ee2b56c374e"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/hs37d5","bbd86a5f6dc0fa806a9e735eb580ec9e/HG2_10X_PBhap1_1117.l100c500.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","10164","0","0","4916","3377","1871","0","0","4907","3376","- (8/0)","1.46 (4916/3377)","0","10146","- (1/0)",,,,"bbd86a5f6dc0fa806a9e735eb580ec9e"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/GRCh38","87e69de93e6721e939f8121f5ef91219/HG2_Dove_DIS_0417.l100c500.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/README","Not Available","Not Available","Not Available","Not Available","0","14426","0","0","8801","4484","1141","0","0","8796","4483","- (5/0)","1.96 (8801/4484)","0","14415","- (1/0)",,,,"87e69de93e6721e939f8121f5ef91219"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/GRCh38","689cdecceb898228663f6d3793d2f0da/HG2_ORod_chr20_0318.l100c500.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/README","Not Available","Not Available","Not Available","Not Available","0","576","0","0","322","160","94","0","0","164","68","- (46/0)","2.01 (322/160)","0","280","- (92/0)",,,,"689cdecceb898228663f6d3793d2f0da"
"/giab/ftp/data/ChineseTrio/analysis/PacBio_CCS_15kb_20kb_chemistry2_12072020/HG005","e67f3264ff2cd0537209fd51972c9e44/HG005.hs37d5.deepvariant.vcf.gz","0.17","/giab/ftp/data/ChineseTrio/analysis/PacBio_CCS_15kb_20kb_chemistry2_12072020/HG005/README.HG005.GRCh38.txt,/giab/ftp/data/ChineseTrio/analysis/PacBio_CCS_15kb_20kb_chemistry2_12072020/HG005/README_HG005_hs37d5.md","Not Available","Not Available","Not Available","Not Available","6021658","4876186","3947316","0","454617","450778","20419",,"1.26 (2203981/1743335)","- (0/0)","1.69 (285741/168876)",,,"3056",,,,,,"e67f3264ff2cd0537209fd51972c9e44"
"/giab/ftp/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.0_06202016/HG004_NA24143_mother","e7c40641ad1f51ce5e18a246ae2609c9/NA24143_GRCh38.vcf.gz","1.18","/giab/ftp/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.0_06202016/HG004_NA24143_mother/README","Not Available","Not Available","Not Available","Not Available","357606","4610520","3961551","0","299220","345392","4249",,"1.48 (2753747/1856665)","1.58 (2428064/1533487)","- (0/0)",,,"108",,,,,,"e7c40641ad1f51ce5e18a246ae2609c9"
"/giab/ftp/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_06202017/GM24694_ChineseTrioFather_hg19","086dd20e6b8134ad31a3ec95d0269fdc/GM24694_ChineseTrioFather_hg19_large_svs.vcf.gz","0.0","/giab/ftp/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_06202017/README,/giab/ftp/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_06202017/README_10xGIAB_ChineseTrio_fastq.txt","Not Available","Not Available","Not Available","Not Available","6186","19","0","0","0","0","0","0","- (18/0)","- (0/0)","2.17 (13/6)","- (0/0)","- (0/0)","4","15","2.75 (11/4)",,,,"086dd20e6b8134ad31a3ec95d0269fdc"
"/giab/ftp/data/AshkenazimTrio/analysis/PacBio_pbsv_05052017","8ed94bcf25f8dcf6b2f74134408732b4/hg38.HG002.pbsv.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/PacBio_pbsv_05052017/pbsv_README.txt","Not Available","Not Available","Not Available","Not Available","0","21064","0","0","12453","8611","0",,"- (0/0)","- (0/0)","6.16 (10713/1740)",,,"0",,,,,,"8ed94bcf25f8dcf6b2f74134408732b4"
"/giab/ftp/data/NA12878/analysis/Illumina_PlatinumGenomes_NA12877_NA12878_09162015/hg19/older_releases/IlluminaPlatinumGenomes_v7.0/individual_callsets","3ec6998f116beed797bebb83a43c9df4/cgi.vcf.gz","0.05","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","3137556","3843422",,"2863719","0","0","0",,"610","610","0","- (0/0)","- (0/0)","0","979703","- (0/0)",,,,"3ec6998f116beed797bebb83a43c9df4"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG003_pass","f18ef58b9c3130e587857a1e09dc65f1/HG003.commonlaw.deletions.bilkentuniv.082815_refalt_head.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","0",,,,,,,,,,,,,,,,,,"f18ef58b9c3130e587857a1e09dc65f1"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG004_pass","8ec8b1e3d4b8d76e51969c479c590ba0/HG004.svaba.germline.indelgt19.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","26121","0","0","10577","15544","0",,"- (0/0)","- (0/0)","13.22 (9833/744)",,,"0",,,,,,"8ec8b1e3d4b8d76e51969c479c590ba0"
"/giab/ftp/data/NA12878/analysis/Illumina_PlatinumGenomes_NA12877_NA12878_09162015/hg19/older_releases/IlluminaPlatinumGenomes_v7.0/merged_platinum","43a719e222403b8db4ae1eefff26231e/NA12877.vcf.gz","0.03","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","232370","4236194","3607423","0","280166","281787","7166",,"71281","61020","0","- (0/0)","1.83 (177719/97314)","541","59111","1.58 (2172610/1373793)",,,,"43a719e222403b8db4ae1eefff26231e"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/GRCh38","fac5008ff103bca64e16eaaab75c7faf/HG2_MCha_h0pol_0218.l100c500.no_ns.vcf.gz","0.01","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/README","Not Available","Not Available","Not Available","Not Available","0","11564","0","0","5658","4385","1521","0","0","5631","4359","- (12/0)","1.29 (5658/4385)","0","11499","- (26/0)",,,,"fac5008ff103bca64e16eaaab75c7faf"
"/giab/ftp/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh37","e799ba501a86bdfce5e517a4c7667cf3/NA24149.phased_variants.reformatted.vcf.gz","0.25","/giab/ftp/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GIAB_README.txt","Not Available","Not Available","Not Available","Not Available","663366","436831","291","0","410939","15157","10444",,"1.46 (259282/177549)","0.07 (18/273)","- (0/0)",,,"0",,,,,,"e799ba501a86bdfce5e517a4c7667cf3"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/inputvcfswithIDs_170509","ec1b7447291bf47450df7041044e53b4/trio2.Assemblytics_structural_variants.sorted_withID_gt19bp.sort.vcf.gz","0.01","/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/README.txt","Not Available","Not Available","Not Available","Not Available","0","28890","28890",,,,,,,,,,,,,,,,,"ec1b7447291bf47450df7041044e53b4"
"/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_45x_bams_vcfs_PerFlowCell/150430_HG005_Homogeneity_03_FCA-22320298/150430_HG005_Homogeneity_FCA_Combined-23163180","e033464d8eba9cd877fe1be24ec6e976/150430-HG005-Homogeneity-FCA-Combined_S1.genome.vcf.gz","4.6","Not available in parent or current directory","HG005","SAMN03283350","HAN_CHINESE","NA24631","24185439","534545931","3601769","531","291340","289346","22041","2486","2486","0","0","1.68 (181523/107823)","5.14 (18454/3587)","530340381","523","1.53 (176065/115275)",,,,"e033464d8eba9cd877fe1be24ec6e976"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/hs37d5","f672a335cb19947b6624338ee879d166/HG2_MCha_h1pol_0218.l100c500.vcf.gz","0.01","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/README","Not Available","Not Available","Not Available","Not Available","0","11689","0","0","5631","4366","1692","0","0","5599","4331","- (21/0)","1.29 (5631/4366)","0","11601","- (35/0)",,,,"f672a335cb19947b6624338ee879d166"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/inputvcfswithIDs_170509","bc3bbde9e4d9c4c6948ebb9b1bcdccb4/all_reads.fa.giab_h004_ngmlr-0.2.3_mapped.bam.sniffles1kb_auto_noalts_withID_gt19bp.sort.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/README.txt","Not Available","Not Available","Not Available","Not Available","0","14404","0","0","0","0","0",,"0.67 (5758/8633)","- (0/0)","- (0/0)",,,"14391","13",,,,,"bc3bbde9e4d9c4c6948ebb9b1bcdccb4"
"/giab/ftp/data/AshkenazimTrio/analysis/BU_HiSeq300x_scalpel_v0.4.1_04202017","c1732b15886c5176b530b91d71ca318f/hg002.scalpel.vcf","0.1","/giab/ftp/data/AshkenazimTrio/analysis/BU_HiSeq300x_scalpel_v0.4.1_04202017/README","Not Available","Not Available","Not Available","Not Available","0","701071","0","0","338422","362461","188",,"- (0/0)","- (0/0)","3.04 (254575/83847)",,,"0",,,,,,"c1732b15886c5176b530b91d71ca318f"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG004_pass","ef52929e088ca86aefd2febdbbdc2af2/HG4_Dovetail_DISCOVAR.l100c500.no_ns.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","9116","0","0","5131","3251","734","0","0","1107","2393","- (61/0)","1.58 (5131/3251)","0","4173","- (858/0)",,,,"ef52929e088ca86aefd2febdbbdc2af2"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/hs37d5","4e64284133d52b4cf3ffb48a0d9564cd/HG2_IFid_pseu2.1_0118.l100c500.no_ns.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","11750","0","0","2460","7740","1550","0","0","2431","7688","- (21/0)","0.32 (2460/7740)","0","11648","- (52/0)",,,,"4e64284133d52b4cf3ffb48a0d9564cd"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass","04f3c7e2ef1474299fdecc76e1de5efa/BCM_PacBio_PBHoney_Sep.8.2016_Filt_del_refalt_head.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","0",,,,,,,,,,,,,,,,,,"04f3c7e2ef1474299fdecc76e1de5efa"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG004_pass","c9e9b59b888d6663d4ca7cd204dc2774/HG004_GRCh37_CHROM1-MT_novoalign_Ilmn150bp300X_GATKHC_min20bp.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","39144","0","0","22507","16118","519",,"- (0/0)","- (0/0)","4.51 (18424/4083)",,,"0",,,,,,"c9e9b59b888d6663d4ca7cd204dc2774"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_v4.2_SmallVariantDraftBenchmark_07092020/supplementaryFiles","1a2c47013baee24829f1607e26b35449/HG004_GRCh38_CHROM1-22_v4.2_highconf.vcf.gz","0.14","/giab/ftp/data/AshkenazimTrio/analysis/NIST_v4.2_SmallVariantDraftBenchmark_07092020/README_v4.2.txt","Not Available","Not Available","Not Available","Not Available","0","4021381","3446731","0","273189","287072","14357",,"2.09 (3234383/1547347)","1.60 (2474964/1546417)","1.58 (2112805/1333926)",,,"0","32",,,,,"1a2c47013baee24829f1607e26b35449"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG004_pass","244309812ae54b1b484f4b632e31347a/HG4_PBcR_MHAP.l100c500.no_ns.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","7414","0","0","3297","2936","1181","0","0","301","1894","- (178/0)","1.12 (3297/2936)","0","3198","- (1042/0)",,,,"244309812ae54b1b484f4b632e31347a"
"/giab/ftp/data/ChineseTrio/analysis/PacBio_deepvariant_gatk_pbsv_08282020/HG007","afadbf531c6351a0b37da3ab92dc6f26/HG007.hs37d5.pbsv.vcf.gz","0.0","/giab/ftp/data/ChineseTrio/analysis/PacBio_deepvariant_gatk_pbsv_08282020/HG007/README_HG007_GRCh38.md,/giab/ftp/data/ChineseTrio/analysis/PacBio_deepvariant_gatk_pbsv_08282020/HG007/README_HG007_hs37d5.md","Not Available","Not Available","Not Available","Not Available","4519","49263","120","0","0","23783","20933","2663","0","4","- (0/0)","1.48 (1589/1074)","1.14 (23783/20933)","0","1760","61.86 (1732/28)",,,,"afadbf531c6351a0b37da3ab92dc6f26"
"/giab/ftp/data/NA12878/analysis/RTG_small_variants_01132014","d1ad161fc6604fc970d7c1533c0f5f25/phasing_annotated-with-PHQ.vcf.gz","3.45","/giab/ftp/data/NA12878/analysis/RTG_small_variants_01132014/README.txt","Not Available","Not Available","Not Available","Not Available","1463451","5621730","1545871",,"3476966","34115","268580","1482722","5158","96.5% (5425825/5621730)","93608","1.54 (2062151/1339680)","1.72 (21153/12306)","264992","94355","1.58 (2477689/1567711)",,,,"d1ad161fc6604fc970d7c1533c0f5f25"
"/giab/ftp/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh38","6289fa667f8fdc5c80d09ef5ac20f7cf/NA24695.GRCh38.dels.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","80","4728","0","0","0","0","0","0","- (3791/0)","- (0/0)","1.21 (2589/2139)","- (0/0)","- (0/0)","20","4708","1.21 (2573/2135)",,,,"6289fa667f8fdc5c80d09ef5ac20f7cf"
